Date,Open,High,Low,Close,Adj Close,Volume
2017-06-22,103834.945313,103834.945313,101052.851563,101501.578125,101501.578125,1013643
2017-06-23,102219.539063,103206.734375,101232.343750,101681.070313,101681.070313,630956
2017-06-26,101232.343750,103745.203125,100604.125000,102309.281250,102309.281250,1023661
2017-06-27,104732.398438,107245.257813,103206.734375,103296.476563,103296.476563,1228178
2017-06-28,102399.023438,103745.203125,102219.539063,102309.281250,102309.281250,510094
2017-06-29,102488.773438,103027.242188,100604.125000,101501.578125,101501.578125,742288
2017-06-30,102040.046875,104283.671875,102040.046875,103296.476563,103296.476563,923208
2017-07-03,104104.179688,104373.414063,102758.007813,103655.453125,103655.453125,599465
2017-07-04,103655.453125,104104.179688,101052.851563,101322.085938,101322.085938,601157
2017-07-05,100963.109375,101591.320313,98091.265625,99347.695313,99347.695313,990300
2017-07-06,99796.421875,101950.304688,99706.679688,101950.304688,101950.304688,557097
2017-07-07,102309.281250,103116.984375,101681.070313,102309.281250,102309.281250,436822
2017-07-10,103116.984375,103116.984375,101322.085938,101411.835938,101411.835938,329832
2017-07-11,101591.320313,101950.304688,100155.406250,100963.109375,100963.109375,406936
2017-07-12,100873.359375,101770.812500,97014.328125,97104.070313,97104.070313,999220
2017-07-13,97732.289063,98719.484375,94591.210938,96386.109375,96386.109375,921538
2017-07-14,96206.625000,98091.265625,94232.234375,98091.265625,98091.265625,751826
2017-07-17,99796.421875,100245.148438,98809.226563,99347.695313,99347.695313,643693
2017-07-18,99527.187500,100155.406250,98360.500000,99168.210938,99168.210938,465192
2017-07-19,99886.164063,103206.734375,98719.484375,102937.500000,102937.500000,833616
2017-07-20,104193.929688,104911.882813,102758.007813,102847.750000,102847.750000,1142584
2017-07-21,103296.476563,103296.476563,101501.578125,102758.007813,102758.007813,504481
2017-07-24,103206.734375,104014.437500,102399.023438,103116.984375,103116.984375,434673
2017-07-25,103027.242188,103116.984375,99347.695313,99616.929688,99616.929688,1278972
2017-07-26,99168.210938,101860.554688,96924.585938,101860.554688,101860.554688,1499757
2017-07-27,102129.789063,102578.515625,99975.914063,99975.914063,99975.914063,691188
2017-07-28,98450.250000,98719.484375,96924.585938,97463.054688,97463.054688,1101244
2017-07-31,96924.585938,98988.718750,96386.109375,97373.304688,97373.304688,500806
2017-08-01,98270.757813,98360.500000,95668.156250,95847.640625,95847.640625,728011
2017-08-02,95488.664063,95937.390625,94591.210938,95398.921875,95398.921875,682481
2017-08-03,95129.679688,95937.390625,92078.351563,92168.101563,92168.101563,1189276
2017-08-04,91988.609375,93155.296875,90821.921875,92078.351563,92078.351563,710653
2017-08-07,92437.335938,98629.734375,92347.585938,97104.070313,97104.070313,1344050
2017-08-08,97373.304688,98988.718750,96296.367188,98181.015625,98181.015625,943417
2017-08-09,98091.265625,98988.718750,96834.835938,97283.562500,97283.562500,679110
2017-08-10,96924.585938,98001.523438,96027.132813,96655.351563,96655.351563,555351
2017-08-11,95129.679688,95847.640625,92796.312500,93334.781250,93334.781250,920433
2017-08-14,93783.507813,94591.210938,92975.804688,93963.000000,93963.000000,429706
2017-08-16,95309.171875,97552.796875,94501.468750,97373.304688,97373.304688,762093
2017-08-17,98719.484375,99796.421875,97642.539063,98898.968750,98898.968750,684049
2017-08-18,98091.265625,99437.445313,97642.539063,98270.757813,98270.757813,433296
2017-08-21,99616.929688,99796.421875,98360.500000,99168.210938,99168.210938,498869
2017-08-22,100334.890625,105270.867188,99886.164063,105001.632813,105001.632813,2139400
2017-08-23,106437.554688,106976.023438,102937.500000,102937.500000,102937.500000,1382658
2017-08-24,103206.734375,104642.648438,102668.265625,102758.007813,102758.007813,589139
2017-08-25,103565.710938,103565.710938,102129.789063,102309.281250,102309.281250,401782
2017-08-28,102578.515625,103027.242188,101142.593750,102399.023438,102399.023438,536916
2017-08-29,101860.554688,104283.671875,101591.320313,103745.203125,103745.203125,755927
2017-08-30,104463.164063,105809.335938,103296.476563,103386.218750,103386.218750,685140
2017-08-31,103745.203125,104463.164063,102937.500000,103296.476563,103296.476563,441414
2017-09-01,103834.945313,103924.695313,101950.304688,102488.773438,102488.773438,555118
2017-09-04,102488.773438,102488.773438,102488.773438,102488.773438,102488.773438,0
2017-09-05,101950.304688,102129.789063,100334.890625,100693.875000,100693.875000,402865
2017-09-06,100963.109375,104014.437500,100604.125000,103924.695313,103924.695313,1068073
2017-09-07,103834.945313,104373.414063,103116.984375,104373.414063,104373.414063,657493
2017-09-08,103924.695313,104822.140625,103206.734375,103206.734375,103206.734375,523155
2017-09-11,103296.476563,103565.710938,102758.007813,103027.242188,103027.242188,416389
2017-09-12,103296.476563,104732.398438,103116.984375,103655.453125,103655.453125,587802
2017-09-13,104373.414063,105450.359375,103834.945313,104373.414063,104373.414063,763354
2017-09-14,104822.140625,108142.703125,104552.906250,107245.257813,107245.257813,1979595
2017-09-15,106796.531250,116488.992188,106706.789063,114604.343750,114604.343750,3398247
2017-09-18,117296.695313,127707.109375,117117.203125,124207.054688,124207.054688,4483247
2017-09-19,125373.742188,126450.679688,122591.648438,125194.250000,125194.250000,1848191
2017-09-20,125822.468750,133720.031250,125732.726563,131655.890625,131655.890625,3080787
2017-09-21,134079.000000,135066.203125,127168.640625,131027.679688,131027.679688,2314394
2017-09-25,130937.929688,133989.265625,129771.250000,131835.375000,131835.375000,1733453
2017-09-26,131835.375000,131835.375000,131835.375000,131835.375000,131835.375000,0
2017-09-27,128963.539063,134258.500000,127976.343750,133899.515625,133899.515625,1811653
2017-09-28,134348.234375,134348.234375,129232.773438,129232.773438,129232.773438,1505593
2017-09-29,130489.210938,131296.906250,123040.375000,127437.875000,127437.875000,2999833
2017-10-10,131296.906250,133271.296875,128963.539063,129591.757813,129591.757813,1643996
2017-10-11,129771.250000,132553.343750,129591.757813,131027.679688,131027.679688,989356
2017-10-12,132373.859375,139553.453125,130848.187500,139284.218750,139284.218750,2198035
2017-10-13,142425.296875,161361.484375,142066.312500,151938.265625,151938.265625,5716749
2017-10-16,155887.031250,159387.093750,151130.546875,157861.421875,157861.421875,3310832
2017-10-17,156066.531250,178413.031250,154810.093750,172041.140625,172041.140625,5563840
2017-10-18,181284.875000,187118.296875,171502.671875,172400.109375,172400.109375,5010462
2017-10-19,174554.000000,174912.968750,157233.218750,157233.218750,157233.218750,5103032
2017-10-20,156066.531250,162528.171875,154451.125000,159746.078125,159746.078125,2769638
2017-10-23,159117.859375,164592.296875,159117.859375,160015.312500,160015.312500,1544768
2017-10-24,161271.734375,171323.171875,160733.265625,171323.171875,171323.171875,2442437
2017-10-25,169887.250000,169977.000000,162079.437500,162438.421875,162438.421875,3191515
2017-10-26,163246.125000,163694.843750,154451.125000,154451.125000,154451.125000,2522504
2017-10-27,156335.765625,160374.281250,150951.062500,157053.718750,157053.718750,2203233
2017-10-30,154540.859375,156605.000000,150681.828125,150861.312500,150861.312500,2088388
2017-10-31,150681.828125,155976.781250,148707.437500,155348.562500,155348.562500,1848856
2017-11-01,155887.031250,159746.078125,153194.687500,154271.625000,154271.625000,1420668
2017-11-02,156156.265625,158220.406250,153733.156250,154810.093750,154810.093750,1192387
2017-11-03,157143.468750,163246.125000,155528.062500,158040.921875,158040.921875,2868374
2017-11-06,160105.046875,160553.781250,156335.765625,157053.718750,157053.718750,1076130
2017-11-07,157143.468750,157322.953125,148976.671875,149694.640625,149694.640625,2872495
2017-11-08,151130.546875,158130.656250,150592.078125,155348.562500,155348.562500,2049841
2017-11-09,156335.765625,156694.750000,151669.015625,153463.921875,153463.921875,1283983
2017-11-10,152925.453125,159297.343750,152925.453125,158220.406250,158220.406250,1406988
2017-11-13,160374.281250,171143.687500,159297.343750,170515.468750,170515.468750,3301846
2017-11-14,172938.578125,177336.093750,167105.156250,173118.078125,173118.078125,2647638
2017-11-15,175092.468750,187118.296875,172938.578125,187118.296875,187118.296875,5348949
2017-11-16,null,null,null,null,null,null
2017-11-17,194477.375000,199323.609375,190708.093750,196362.031250,196362.031250,3007849
2017-11-20,194836.359375,199233.859375,193220.953125,194477.375000,194477.375000,1740944
2017-11-21,196810.750000,204977.546875,192861.968750,199862.078125,199862.078125,2599977
2017-11-22,200131.312500,204439.078125,193490.187500,193490.187500,193490.187500,2845461
2017-11-23,null,null,null,null,null,null
2017-11-24,197438.968750,198605.656250,192861.968750,192861.968750,192861.968750,1065450
2017-11-27,188913.187500,193669.671875,187746.500000,191246.562500,191246.562500,1154307
2017-11-28,193220.953125,194208.140625,184066.968750,184066.968750,184066.968750,1164372
2017-11-29,183977.218750,187746.500000,182002.828125,184066.968750,184066.968750,1616045
2017-11-30,185592.625000,186669.562500,179579.718750,179579.718750,179579.718750,1280860
2017-12-01,180387.421875,189900.390625,180387.421875,189720.890625,189720.890625,1549270
2017-12-04,188733.703125,189810.640625,185054.156250,187746.500000,187746.500000,867013
2017-12-05,188015.734375,188195.234375,184156.703125,184156.703125,184156.703125,774971
2017-12-06,185233.640625,187567.015625,180477.156250,180656.656250,180656.656250,1025036
2017-12-07,182182.312500,183259.265625,172938.578125,174105.265625,174105.265625,1741178
2017-12-08,174015.531250,181554.109375,173656.546875,175989.921875,175989.921875,1404452
2017-12-11,178143.796875,183977.218750,176797.625000,183977.218750,183977.218750,1059454
2017-12-12,187477.265625,188015.734375,181913.078125,184515.687500,184515.687500,844843
2017-12-13,185054.156250,189272.171875,184874.671875,188464.468750,188464.468750,1093888
2017-12-14,192502.984375,193400.437500,180477.156250,188015.734375,188015.734375,2944394
2017-12-15,186849.062500,192951.718750,184246.453125,188913.187500,188913.187500,1447823
2017-12-18,191156.812500,191605.546875,187387.531250,187387.531250,187387.531250,1094513
2017-12-19,184874.671875,187297.781250,179220.734375,183977.218750,183977.218750,1834644
2017-12-21,178951.500000,180746.390625,177066.859375,177066.859375,177066.859375,1571003
2017-12-22,177246.343750,181733.593750,176618.125000,181195.125000,181195.125000,2144525
2017-12-26,183259.265625,187746.500000,175002.718750,175002.718750,175002.718750,4857810
2017-12-27,192233.750000,201662.359375,186741.359375,201387.750000,201387.750000,4382046
2017-12-28,203127.000000,206605.515625,199648.484375,202394.687500,202394.687500,2031187
2018-01-02,null,null,null,null,null,null
2018-01-03,209534.796875,226286.593750,207887.078125,225828.890625,225828.890625,2634001
2018-01-04,228483.546875,239102.171875,224547.328125,228849.703125,228849.703125,3567327
2018-01-05,233335.171875,244411.484375,232511.312500,244319.953125,244319.953125,2098449
2018-01-08,254938.578125,277548.937500,253748.562500,276908.156250,276908.156250,4696062
2018-01-09,278281.250000,292927.625000,266564.156250,267754.156250,267754.156250,5580828
2018-01-10,277640.468750,288350.625000,260888.671875,270958.062500,270958.062500,3809520
2018-01-11,273338.093750,281027.437500,268211.875000,281027.437500,281027.437500,1935391
